PROTID	GENEID	cGFP_6h_BioID_10_1_INT	cGFP_6h_BioID_10_2_INT	cGFP_6h_BioID_10_3_INT	cGFP_6h_BioID_11_1_INT	cGFP_6h_BioID_11_2_INT	cGFP_6h_BioID_11_3_INT	cGFP_6h_BioID_1_1_INT	cGFP_6h_BioID_1_2_INT	cGFP_6h_BioID_1_3_INT	cGFP_6h_BioID_2_1_INT	cGFP_6h_BioID_2_2_INT	cGFP_6h_BioID_2_3_INT	cGFP_6h_BioID_3_1_INT	cGFP_6h_BioID_3_2_INT	cGFP_6h_BioID_3_3_INT	cGFP_6h_BioID_4_1_INT	cGFP_6h_BioID_4_2_INT	cGFP_6h_BioID_4_3_INT	cGFP_6h_BioID_5_1_INT	cGFP_6h_BioID_5_2_INT	cGFP_6h_BioID_5_3_INT	cGFP_6h_BioID_6_1_INT	cGFP_6h_BioID_6_2_INT	cGFP_6h_BioID_6_3_INT	cGFP_6h_BioID_7_1_INT	cGFP_6h_BioID_7_2_INT	cGFP_6h_BioID_7_3_INT	cGFP_6h_BioID_8_1_INT	cGFP_6h_BioID_8_2_INT	cGFP_6h_BioID_8_3_INT	cGFP_6h_BioID_9_1_INT	cGFP_6h_BioID_9_2_INT	cGFP_6h_BioID_9_3_INT
na	na	cGFP_6h_BioID_10	cGFP_6h_BioID_10	cGFP_6h_BioID_10	cGFP_6h_BioID_11	cGFP_6h_BioID_11	cGFP_6h_BioID_11	cGFP_6h_BioID_1	cGFP_6h_BioID_1	cGFP_6h_BioID_1	cGFP_6h_BioID_2	cGFP_6h_BioID_2	cGFP_6h_BioID_2	cGFP_6h_BioID_3	cGFP_6h_BioID_3	cGFP_6h_BioID_3	cGFP_6h_BioID_4	cGFP_6h_BioID_4	cGFP_6h_BioID_4	cGFP_6h_BioID_5	cGFP_6h_BioID_5	cGFP_6h_BioID_5	cGFP_6h_BioID_6	cGFP_6h_BioID_6	cGFP_6h_BioID_6	cGFP_6h_BioID_7	cGFP_6h_BioID_7	cGFP_6h_BioID_7	cGFP_6h_BioID_8	cGFP_6h_BioID_8	cGFP_6h_BioID_8	cGFP_6h_BioID_9	cGFP_6h_BioID_9	cGFP_6h_BioID_9
Q9NZI8	IGF2BP1	210464.0	227760.73	203608.22	203971.81	214110.92	151133.1	220493.33	338059.16	187196.73	222380.89	218003.81	228446.16	230102.66	226828.53	282399.8	266354.56	245282.05	304013.1	199140.06	176786.95	198344.23	190603.81	198892.11	194034.7	193291.61	199286.22	183966.88	134889.81	160410.08	174758.06	237187.5	239212.36	209855.31
Q9NZJ0	DTL	20872.467	20580.387	17940.998	15144.964	18240.33	19115.682	108621.25	180506.56	93803.67	126219.47	121465.266	89884.34	87016.39	94919.02	80136.984	94948.875	110162.15	72652.34	213571.17	159438.81	115278.41	227017.0	92657.484	196743.64	229815.73	183030.14	147293.52	19276.125	21428.92	17611.62	19638.525	19151.76	22747.098
Q9NZJ4	SACS	139375.72	206187.16	170768.84	157450.1	68136.33	153576.4	0	70652.26	0	75952.11	25670.244	0	0	0	0	0	0	0	158848.27	153150.53	155865.42	143427.11	174434.47	135014.78	413340.72	162896.72	354724.25	183724.69	164568.33	142554.38	141922.4	185505.72	129983.92
Q9NZL3	ZNF224	0	0	0	0	0	0	10762.316	0	0	35578.984	16733.648	0	33333.188	16049.944	15951.757	14040.045	0	14463.292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NZL4	HSPBP1	68230.52	53706.297	56521.438	69417.32	52420.742	56630.83	51435.883	64291.227	29104.139	59858.312	37913.46	51874.473	47764.47	47689.562	63679.227	42189.746	44915.414	35898.188	21235.303	24746.67	51492.023	63954.234	50168.15	67272.03	49138.414	64185.637	52643.75	74126.89	68538.01	81116.766	65606.09	82624.56	86444.97
Q9NZM3	ITSN2	681546.5	599631.0	638067.2	793208.56	663623.6	594205.56	434156.3	713649.8	534173.06	482319.78	440816.75	449600.94	531583.06	480411.62	566791.6	606674.2	496947.75	402483.3	533911.4	609339.56	481844.44	502268.16	463646.72	496200.4	548893.7	600813.4	453129.53	679952.8	575047.25	736286.44	673932.06	684038.2	562178.2
Q9NZM4	BICRA	15503.162	16126.04	16301.236	16511.992	16337.837	16393.07	70197.21	52521.867	57820.03	41528.027	20171.006	82184.85	53056.293	52066.414	20987.688	45764.465	45496.965	42959.98	87162.89	103603.086	89626.49	97562.3	80353.836	76943.99	91901.5	101216.32	98887.23	38236.25	29415.283	15088.602	16390.967	17651.037	18938.322
Q9NZM5	NOP53	151314.1	213097.06	144618.98	175276.81	183131.38	169434.39	201657.45	238098.7	205810.34	274268.38	281973.8	246112.34	254763.2	241640.95	240744.64	204819.81	241864.16	234089.23	315491.47	317620.97	259974.03	292673.38	219814.02	317392.6	247090.89	303603.56	202829.61	208444.48	178114.05	205860.94	236818.9	211368.55	217257.12
Q9NZN5	ARHGEF12	211390.11	263591.2	283787.53	254952.97	255039.44	263532.8	90387.984	81977.695	107418.625	63708.305	192289.33	109672.46	138906.4	143730.12	101980.0	123097.28	138978.38	162441.02	276805.22	321841.44	353171.44	324954.28	333602.88	391042.62	343706.2	325142.75	355140.2	269845.97	263744.47	252422.0	259034.53	212230.88	255096.69
Q9NZN8	CNOT2	77394.58	141366.11	125950.68	127137.234	122633.48	101324.34	184399.89	179549.38	163687.7	201006.58	204990.31	176520.25	189109.03	168939.62	164460.34	176587.31	180488.22	193516.97	131133.5	132740.02	149750.12	149738.0	193949.4	134609.48	181865.9	140555.1	192271.89	126042.19	116809.04	106448.47	106387.02	98623.34	107305.73
Q9NZQ3	NCKIPSD	112366.47	72139.41	55474.348	63504.92	57421.64	36448.703	259612.08	281791.06	275466.75	323301.62	275919.2	274079.6	298408.4	305644.03	265673.9	272362.66	286885.94	310419.2	444491.62	401256.6	417080.47	420942.62	465605.38	402354.8	370460.8	411581.06	404235.2	38184.65	70775.11	48985.203	72506.99	54899.344	106013.586
Q9NZR1	TMOD2	24947.008	63971.555	51652.062	0	59888.625	21181.453	30160.234	48880.387	49294.332	33712.883	61747.562	42517.7	65600.484	36009.65	57659.586	59076.844	41833.48	46097.508	16784.596	21480.332	15942.246	20040.906	26099.37	26136.955	22229.666	23644.918	24551.15	39399.945	58568.344	28351.771	26501.088	60528.01	27528.57
Q9NZT2	OGFR	0	0	0	0	0	0	30960.852	29355.973	36902.863	26283.496	25541.666	32659.406	30156.697	34213.258	28816.87	25264.734	30221.174	31194.63	46934.055	58432.664	61278.97	59264.11	63302.89	63826.98	66727.86	64960.14	74197.35	0	0	0	0	0	0
Q9NZU5	LMCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25711.084	22473.379	22689.064	23957.898	20100.117	9025.358	22407.22	20889.957	18199.535	0	0	0	0	0	0
Q9NZW5	PALS2	64645.688	48145.824	55649.07	20944.592	59055.54	84436.69	64659.703	64203.883	74858.94	66002.125	62189.363	67677.19	63894.914	50188.72	30088.844	49683.297	53692.273	26084.176	24937.984	0	26414.6	28966.156	28430.705	0	0	0	34018.465	57458.703	79356.25	66530.04	52483.67	65763.91	60224.156
Q9NZZ3	CHMP5	1016281.06	1303974.0	913155.94	1173261.4	1021849.0	1099690.4	1094196.2	841897.75	754782.7	844524.94	700032.7	754527.25	784410.94	819699.9	778196.1	837700.75	836490.3	940824.7	1274690.2	1031335.3	1101294.8	1146775.4	1185686.2	1106244.1	1193699.2	1222782.1	949295.2	908395.75	857038.7	1005807.56	1276421.2	1406714.5	1044491.0
Q9P000	COMMD9	171112.36	186322.73	181104.45	162279.39	193287.83	178166.83	117109.24	97479.5	94516.73	85375.484	118822.47	171688.58	131655.28	110394.59	172594.6	104785.98	115477.984	142717.05	128899.57	102369.59	148931.47	118575.76	101415.36	129375.37	120114.29	94666.45	109933.65	196339.19	209414.2	185412.69	160503.56	182700.23	144803.9
Q9P013	CWC15	191423.7	205950.31	206952.2	272676.22	232158.38	237423.2	303634.1	288162.7	293403.97	341511.0	336940.2	320446.5	330768.0	243985.36	294337.97	265168.5	301245.2	220160.52	214555.52	218485.83	130894.16	184017.2	178855.53	136321.88	121568.21	215830.38	136492.17	221238.33	199035.19	208770.61	251214.11	235564.53	234113.33
Q9P015	MRPL15	8789.636	7120.102	7961.1655	11887.526	7272.6846	9083.204	44496.08	45494.508	38011.11	51983.273	42767.555	39988.98	44526.703	44739.46	48700.21	43648.93	45594.29	45155.25	26182.945	24791.82	36148.754	18191.074	16745.168	23171.43	14833.952	36426.6	18826.139	6694.208	0	12778.172	19724.688	8947.374	9208.158
Q9P016	THYN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12943.043	11115.833	12270.181	10505.52	9925.532	11279.667	11117.547	13679.373	13212.023	0	0	0	0	0	0
Q9P021	CRIPT	27015.986	36839.734	33919.023	31122.582	40304.785	37813.207	56689.188	10536.381	53201.54	27132.066	32807.297	50901.926	21849.045	43864.297	46977.117	43840.816	37189.92	41530.836	66317.516	67734.14	86313.34	82394.24	87920.3	82821.6	87112.98	72546.61	86965.74	27534.752	35689.383	28158.12	30135.756	44407.08	31265.232
Q9P031	CCDC59	83643.875	108250.24	120887.57	96233.46	87006.72	77791.07	163143.28	165510.39	154688.84	192204.2	224175.45	186099.92	191216.38	202386.23	209377.45	204837.88	175343.31	197506.72	208465.69	205307.58	165578.94	184441.39	161484.73	181999.7	190622.02	199880.19	169482.19	85359.58	106001.21	88010.47	136415.0	102349.73	104286.94
Q9P032	NDUFAF4	5885.211	14769.77	2647.605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18567.994	18936.396	20825.527	19956.82	21886.227	26943.941	16999.195	16183.103	17874.59	2468.639	2456.7659	5757.3457	15761.983	7939.42	14581.036
Q9P035	HACD3	27238.02	29471.764	24393.562	38618.29	43875.74	46890.57	34406.055	37925.66	35571.266	57527.047	45791.01	50029.977	42888.277	43927.6	51995.36	42151.21	34877.332	36227.363	59766.42	76000.11	56370.65	36980.16	48494.824	72273.94	37876.246	37337.105	82596.8	24255.826	32899.79	23891.932	24389.607	29758.625	24063.973
Q9P086	MED11	46480.746	53110.45	36124.13	36889.312	25406.223	22449.365	22662.44	32571.348	21501.994	22132.594	28037.477	19523.527	26974.336	23556.66	10017.454	24937.293	17803.514	14943.855	0	0	0	0	0	0	0	0	0	39768.883	23381.61	24550.41	36842.055	46620.676	73761.734
Q9P0I2	EMC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16261.698	16779.912	0	7931.031	12417.362	0	6280.365	12769.772	8155.466	0	0	0	0	0	0
Q9P0J0	NDUFA13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36989.016	32867.098	33105.285	36653.07	34828.57	55304.254	27362.191	31881.795	24173.002	0	0	0	0	0	0
Q9P0K7	RAI14	243941.39	249684.62	240508.23	298660.75	249046.52	261009.9	323749.97	366982.28	314807.47	393896.62	312402.22	298948.94	384765.12	370148.03	352407.2	399048.44	392386.56	351232.3	340725.78	264074.75	253190.19	234144.17	297140.66	269745.16	267803.22	268737.8	296566.3	242945.39	243217.48	257445.67	247670.94	244856.83	246818.05
Q9P0K8	FOXJ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9397.492	0	0	12955.492	0	0	0	0	0	0	16590.314	0	0	0	0	0	0	0	0
Q9P0L0	VAPA	0	75765.305	68883.234	56139.95	0	60017.605	129262.17	115315.47	112643.53	129717.97	124886.11	128477.61	114727.96	116296.44	119874.03	69412.25	76163.21	122816.375	622461.4	470310.38	431257.75	586504.9	398202.44	541673.2	592256.0	623026.9	637178.9	63972.375	72746.89	56471.88	111223.78	72782.414	85829.94
Q9P0L2	MARK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19050.06	19015.021	41294.625	52583.695	71329.03	53501.89	54436.42	36396.26	20569.162	0	0	0	0	0	0
Q9P0M9	MRPL27	9041.606	11426.84	9956.434	11607.214	11652.525	12428.803	25394.57	56927.86	27718.293	33603.44	35982.613	15142.909	13718.945	23342.34	29397.365	23338.594	23135.64	23121.186	48686.836	50951.97	28160.5	30947.605	28341.691	28846.35	29260.545	45169.08	33089.957	13472.02	12217.202	13654.65	13428.402	13237.146	13338.813
Q9P0N9	TBC1D7	48266.562	33981.062	18256.084	0	12136.682	0	41576.426	40996.27	33185.062	49939.37	39952.992	46338.664	42832.63	41656.344	36384.773	36649.86	30945.406	40050.562	36073.867	34963.344	36148.875	27474.469	31307.773	27327.223	30810.307	32595.705	26018.395	31184.357	0	0	54903.016	33062.375	39965.617
Q9P0U3	SENP1	69662.85	58858.098	71736.88	80169.52	47861.42	17313.467	368173.47	136367.62	286176.88	193771.62	189165.36	347213.38	209997.83	251710.84	306499.78	244476.08	183023.44	402132.4	321056.8	479609.7	525290.56	527314.94	515549.3	558577.6	558361.3	524566.9	606559.75	15447.185	35218.57	31165.498	77914.64	68695.83	63045.055
Q9P0U4	CXXC1	13244.926	44046.617	30310.645	35755.6	31907.863	46226.953	113406.72	93610.59	99660.11	132820.81	112427.62	124665.66	120496.414	140132.31	134306.23	156545.72	113148.016	148146.19	193166.66	191369.66	197625.05	166935.7	209672.34	168780.0	223111.56	239308.22	174341.3	38911.824	26582.586	13666.797	55349.71	30415.447	33247.29
Q9P0V9	SEPTIN10	235629.67	247334.48	237681.1	250693.5	214532.9	248299.42	165706.0	152237.34	182407.88	181534.6	198014.03	181346.44	237978.9	179651.4	190238.95	246904.98	229351.38	217635.03	206541.19	202572.16	176334.9	169305.4	196987.44	195932.94	201983.67	190671.94	206267.86	208131.03	209477.97	247592.52	276343.38	256209.31	273736.4
Q9P0W8	SPATA7	194490.77	187301.66	114643.766	148340.27	132636.97	107844.61	0	75310.15	6804.899	140147.61	113359.52	0	0	0	7909.657	0	0	0	0	0	9755.048	0	10339.143	10468.756	11941.635	12035.742	12838.9795	124553.1	97617.66	148116.86	261299.53	181113.61	208733.1
Q9P1F3	ABRACL	60492.863	71034.91	87604.37	66852.914	80529.52	79082.664	113662.54	86355.9	114244.0	75764.56	77868.08	88481.51	93051.01	84680.445	75030.52	85314.77	72560.12	71003.44	102257.06	89486.84	112469.51	88485.79	104268.89	93156.03	98552.35	90416.94	124296.2	54367.742	60173.83	51849.508	81451.62	89202.55	62343.48
Q9P1Y5	CAMSAP3	0	0	0	31512.365	28713.762	0	67461.33	57124.336	66146.09	141813.34	82209.65	68969.32	75754.984	66065.02	111734.67	110703.266	66717.45	92374.79	66875.32	74207.8	87105.18	59760.15	72288.25	72464.41	78249.67	86342.79	51445.11	0	0	0	0	30298.115	0
Q9P1Z2	CALCOCO1	123029.0	117502.47	143362.86	106001.29	120979.25	86599.266	81814.78	75145.625	78884.14	73080.336	79091.836	65302.766	80945.95	48807.66	77782.625	76138.68	75739.28	80131.25	92458.016	79565.195	77459.06	49344.39	76719.97	79212.01	78515.52	72731.516	63910.12	135188.17	183400.55	157389.62	75763.93	143363.39	140375.98
Q9P203	BTBD7	0	0	0	0	0	0	17028.059	17005.402	13372.436	59607.35	49069.63	19771.893	19725.979	54357.305	62553.5	66121.96	49814.11	18629.395	34267.957	50886.984	35822.35	55181.008	66203.9	54340.82	50891.29	47773.844	29099.43	0	0	0	0	0	0
Q9P209	CEP72	8869.229	9751.189	8597.115	5811.285	6184.477	9168.934	81902.74	148252.3	65084.02	86038.09	76846.34	71234.37	22240.254	65276.375	19428.805	82359.57	95968.195	94283.12	18519.27	17856.309	17048.037	16278.15	17348.645	22169.166	18462.979	16065.096	20459.293	7437.4893	8921.927	9227.569	6230.3003	4987.132	11858.971
Q9P212	PLCE1	30029.988	34391.168	28596.693	28817.355	28018.6	31358.746	16366.18	12995.027	23126.889	23815.953	24239.656	25367.947	28988.4	25440.61	18547.656	24745.299	25686.232	20816.633	0	0	0	0	0	0	180887.73	0	0	37309.33	42755.805	29601.076	33362.55	31122.895	31834.273
Q9P215	POGK	28741.531	50685.133	57507.37	27578.08	55884.48	51903.742	74512.47	24469.604	105832.92	16572.398	97353.195	81734.49	91781.34	80141.734	102903.56	61538.9	83765.68	95282.3	33020.477	51754.5	46703.203	52164.883	44491.938	46347.125	45892.688	48931.984	50087.562	34260.797	32592.473	52446.742	25155.19	40589.21	51766.805
Q9P219	CCDC88C	0	0	1902210.9	0	1991268.6	1859924.8	7073.2427	0	0	0	0	12929.42	0	13510.588	8881.382	13822.004	0	12719.562	0	0	0	0	0	0	0	0	0	2586965.5	2351714.5	2036474.1	0	0	0
Q9P246	STIM2	13368.614	0	16519.438	17390.615	16444.635	15772.317	54237.766	28913.541	20246.805	19961.078	14285.825	15532.628	17390.812	54152.305	27579.594	18133.938	28652.582	24757.69	26054.924	55576.297	31224.258	25316.93	27785.62	44956.42	26551.324	25586.883	30999.238	16341.114	0	0	12932.205	15299.394	14351.233
Q9P253	VPS18	34701.84	30326.355	33110.867	30409.887	34127.586	37926.88	27431.113	44546.883	27490.455	24785.047	36055.844	25371.285	29092.607	29180.393	34200.0	29676.73	9497.124	32909.246	55861.414	52673.906	35779.086	13963.793	38603.74	33920.12	15538.58	14115.243	35995.105	33009.113	54561.81	35988.22	34400.625	33727.754	30782.633
Q9P258	RCC2	3244979.0	3489102.8	3131433.2	3030343.0	2916034.2	3028853.2	4325248.5	5234491.5	3931012.0	3538212.8	3831145.8	3910827.0	3805984.2	3742815.8	3525997.0	3335400.0	3167770.5	3938646.2	3060141.2	3053030.5	3237294.8	3028625.0	3222550.5	3053003.0	3221864.2	3179957.5	3326678.2	2851483.5	2891492.0	2904259.2	3738130.8	3676176.0	3385735.0
Q9P260	RELCH	53122.32	57257.133	51555.58	65386.715	62550.652	57103.645	86279.8	90573.59	82235.055	95793.55	60003.117	79446.375	101761.33	95069.09	109905.22	101992.805	98515.836	104821.9	118816.73	126059.53	117490.69	154232.92	107176.3	104555.12	108769.195	115965.01	86523.45	53076.93	39283.297	49793.562	61109.11	56918.89	56973.203
Q9P265	DIP2B	451537.78	319872.03	437928.4	383403.3	440935.78	426691.88	426620.03	424782.62	418189.7	340543.22	286667.94	343703.53	215122.48	250579.84	378171.4	313053.25	346950.78	465578.66	392973.75	350087.94	502064.62	298629.34	473787.78	301721.88	428628.88	448891.44	439381.97	412265.9	466395.44	496922.3	321300.44	352336.53	337892.44
Q9P270	SLAIN2	15973.151	15768.028	0	54455.164	21387.162	18218.295	61302.652	57764.137	95310.4	55622.438	53364.098	59179.113	90612.91	42072.22	94710.58	45787.234	46179.4	46941.344	96613.33	73987.55	52560.156	54046.66	31215.75	56817.42	23045.271	69546.66	54952.426	0	0	26358.93	74890.766	56011.742	63091.78
Q9P275	USP36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11595.503	0	6171.277	50333.273	43621.05	42604.74	44670.332	32557.312	24725.348	48197.46	51253.43	44383.535	0	0	0	0	0	0
Q9P287	BCCIP	578428.9	687092.5	629344.6	501380.22	668892.9	601155.1	494436.62	468463.97	492897.0	426190.06	410078.03	416149.56	391225.0	428548.34	378863.28	419883.72	404299.62	423263.56	463512.53	475618.2	527261.7	461483.78	533841.56	512211.06	511706.0	515618.03	555897.9	594193.0	441789.12	502815.62	620213.3	701538.75	573434.0
Q9P289	STK26	1244879.4	1168373.0	1259252.5	1200892.2	1238354.9	1233947.9	941222.0	1007052.3	1012003.7	938257.2	1018282.8	979489.7	990650.9	1019787.8	1158231.2	1037775.94	1135327.0	1098479.5	814989.56	851500.44	991976.56	896862.44	1034335.75	850751.44	946758.5	890840.44	942459.2	1104421.0	1146164.1	1196651.0	1164703.5	1151404.6	1157165.8
Q9P2B4	CTTNBP2NL	0	0	0	0	0	0	19975.906	38063.586	22427.188	11817.54	7733.7935	15397.676	15430.881	14551.247	20265.574	21440.502	21838.406	18991.617	19039.746	2402.5564	29425.004	21585.252	22041.283	22897.682	27959.443	21115.676	30501.523	0	0	0	0	0	0
Q9P2B7	CFAP97	78806.83	74401.23	64210.402	85141.61	72664.27	54750.355	147086.1	133149.06	134012.98	142076.05	121911.445	153391.73	148221.94	136514.8	132455.95	141481.33	129371.3	134735.7	132111.44	96603.79	99603.08	113701.625	127832.15	72285.555	86326.875	112524.49	85444.7	73245.02	70081.48	66015.44	48552.34	58930.73	68954.484
Q9P2D0	IBTK	1195509.2	1375960.8	1103107.5	1305543.2	1155902.4	1191009.6	784656.5	806562.25	767617.9	941446.4	967151.3	986495.5	915176.3	933377.94	976051.94	1142786.6	1210147.0	1031292.5	1032838.6	1120326.5	817346.7	911819.75	828728.8	886236.44	819283.7	885202.4	823886.1	1294890.8	1224833.1	1464389.5	1392037.1	1006435.2	1461439.8
Q9P2D1	CHD7	0	0	0	0	0	0	62890.562	59069.19	44085.918	53882.56	54823.383	53699.9	48346.28	55617.707	46395.715	54788.53	55180.824	41537.773	82896.94	52641.79	44559.336	33468.4	24222.814	59375.926	21297.006	68764.05	24187.875	0	0	0	0	0	0
Q9P2D6	FAM135A	243414.31	296259.34	867391.94	286779.34	826931.25	730484.5	271153.22	251845.64	315840.8	204057.78	326837.66	311497.75	304258.75	360609.53	198211.88	362617.3	200053.89	359609.56	428433.0	387692.56	332392.94	409165.03	223626.86	288706.6	393422.4	287515.25	341541.1	945432.1	925070.3	782942.8	300658.9	284030.44	271592.5
Q9P2E9	RRBP1	18736.41	22617.63	12737.732	16278.865	21410.023	8850.342	8438.36	6469.661	12329.048	7298.7207	6110.7446	7319.853	9468.658	9336.131	9222.419	10544.115	9420.792	10192.158	41359.35	31577.393	27072.586	19507.816	10584.881	28834.287	22666.727	28832.559	9595.102	21864.586	10295.127	11359.137	19743.21	8822.4	21568.494
Q9P2F8	SIPA1L2	119532.42	197351.84	157551.47	183943.5	160620.42	136787.39	343850.16	301357.06	351300.2	330591.22	303040.2	344663.06	302000.5	304830.47	225223.4	218565.34	306533.9	211898.6	169368.2	145858.28	192623.56	184445.62	219705.75	173708.12	226898.9	238045.12	137264.95	240174.6	244497.25	155802.44	206959.25	161666.86	140100.47
Q9P2G3	KLHL14	23989.42	25587.865	23983.94	91478.44	67933.016	21134.447	37611.13	51235.49	36735.137	39287.93	29924.662	32403.438	31221.2	34004.234	23791.605	29813.285	28856.809	29590.29	15174.639	16388.602	18623.021	15896.064	52088.69	15058.405	15900.769	15890.762	14713.503	25077.604	23955.477	57352.586	72777.45	55358.188	53071.867
Q9P2G9	KLHL8	6801.9077	9600.061	0	5628.8193	7083.547	11381.244	10797.541	9826.734	0	8330.09	10634.909	9399.074	7622.739	9309.687	0	9130.78	10051.803	9803.635	9886.425	11380.296	0	0	8931.696	0	8756.737	6255.8145	6488.15	12442.034	14445.533	8379.62	10774.0205	0	7592.645
Q9P2I0	CPSF2	398480.2	334034.7	462435.88	481770.3	329786.84	427987.84	562383.1	623274.7	580751.9	552519.2	552547.3	592818.94	541506.94	565743.8	564558.6	566991.9	572131.6	602506.75	387676.44	378555.56	401436.25	416220.97	337756.66	383722.2	420638.4	404924.72	339261.9	357346.28	407415.62	402826.62	411389.0	356585.28	426050.62
Q9P2J3	KLHL9	25693.955	15934.367	8807.077	11924.43	12154.341	8557.215	12457.601	9227.995	10487.303	12514.44	10196.203	9430.456	11296.921	8876.52	10487.927	9139.127	10249.168	8355.667	0	0	0	0	0	0	0	0	0	13501.259	0	14452.484	12168.925	0	8789.281
Q9P2J5	LARS1	1286887.8	1233878.5	1339568.4	1192716.1	1281545.2	1373203.2	1215990.0	1370472.9	1079328.4	1137861.9	1129524.0	1111294.4	1156195.8	1241834.5	1056064.9	1094231.6	1041950.25	1187467.1	1174851.4	1185402.0	1234647.8	1187080.9	1237335.5	1262217.8	1221527.8	1319146.5	1255423.6	1247490.5	1187820.5	1226551.5	1197481.8	1288294.1	1275554.0
Q9P2K3	RCOR3	55009.504	52386.105	58802.734	47907.465	53492.92	55663.074	54744.457	52753.18	57123.68	1643.4603	63870.22	60797.53	68439.54	69199.46	69022.32	61938.277	61433.832	62956.477	47549.832	47598.25	43540.44	41940.363	45984.21	43974.04	45034.996	50670.066	45945.2	45179.934	48981.227	69613.0	32841.426	45148.96	57590.58
Q9P2K5	MYEF2	32653.41	38623.227	15882.923	33462.773	28966.816	16673.17	33148.434	102748.64	39291.58	113310.984	115864.62	31079.21	21484.488	37379.414	20369.354	14512.855	39461.64	31707.32	18724.934	28920.082	15652.344	32570.084	39335.47	39616.023	25377.848	19766.568	24581.18	29773.27	40101.508	34866.156	30797.117	34922.508	38456.883
Q9P2K8	EIF2AK4	242697.31	222660.38	117057.04	123282.45	282871.7	310726.66	167689.33	117263.59	103401.28	127160.62	140101.2	135420.72	157085.9	120526.04	131281.6	190755.25	178187.64	149001.42	157676.38	148006.39	157479.05	139485.77	164944.17	147616.25	153031.94	143073.53	185156.08	285159.22	269659.1	285131.16	97189.99	254693.84	258229.22
Q9P2L0	WDR35	115190.8	101977.89	124047.81	84108.56	102744.766	101839.09	28505.398	29206.402	81519.734	26106.256	31755.773	31478.34	23888.027	32699.879	12547.18	11047.866	40292.492	13786.669	65097.023	64969.492	17633.326	50112.85	59965.72	16174.797	55146.42	17598.012	19368.975	100274.08	111095.87	93571.5	87094.1	113082.45	86483.11
Q9P2M4	TBC1D14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40041.246	35295.9	29663.475	20139.404	35603.926	32017.838	36408.25	33842.918	18918.023	0	0	0	0	0	0
Q9P2M7	CGN	20651.148	12342.666	27850.91	31351.225	18636.945	0	34112.004	35441.934	43996.113	44316.23	38244.79	41016.1	38479.55	46038.062	47342.45	41451.57	44281.008	28517.297	49874.734	71947.51	62342.574	18037.12	41772.086	41265.4	38292.906	48075.71	58736.957	23065.137	0	0	36697.31	34401.152	20460.125
Q9P2N5	RBM27	1686209.6	1768739.6	1647389.2	1774085.0	1685660.6	1371100.0	1723794.9	2199448.0	1858949.8	2171926.0	1955817.0	1857452.2	2105957.8	2102134.0	2278868.2	2091590.8	2127923.8	1978052.6	2073964.4	1999554.4	1879967.8	1974699.9	1942224.8	1875789.9	2039898.4	2126237.2	1908439.4	1669202.2	1655353.9	1580144.2	1760076.2	1869884.2	1632733.4
Q9P2N6	KANSL3	0	10942.934	11696.698	14867.94	12580.719	10563.247	10802.093	11490.471	12385.521	38305.08	12078.647	10995.788	12506.823	10701.47	12712.597	37616.297	12459.367	11001.766	37194.688	31962.133	26883.33	19884.979	16909.713	16898.422	0	27849.207	0	11583.17	18960.34	10857.199	0	12172.25	9674.84
Q9P2R3	ANKFY1	140538.19	157137.06	163161.28	121807.24	98519.02	125782.67	41350.43	74349.64	56245.76	20387.695	8612.534	45010.844	42801.934	31867.758	47960.832	41140.81	40509.773	44158.75	24841.67	10300.762	26756.672	23246.725	15688.285	24618.143	0	0	28475.773	131866.94	94431.19	99488.16	116080.016	103239.3	148597.17
Q9P2R7	SUCLA2	52095.574	48413.242	46891.305	46692.223	46435.06	46903.137	44689.035	48816.203	39356.855	54333.9	54231.254	49326.453	50097.703	47081.742	47537.656	42716.883	41119.613	41786.707	40628.1	45498.484	40012.664	35896.01	36173.777	43398.93	36366.176	37592.664	39082.934	52992.375	51971.773	56450.64	55857.977	53506.785	54574.96
Q9P2S5	WRAP73	226096.17	219732.19	174442.39	201473.67	213489.69	205765.86	103837.53	154212.53	79978.69	135360.42	88431.484	97666.625	142575.14	97848.02	84052.23	107786.88	118710.914	142691.3	235011.84	197669.6	121207.766	220094.52	119603.39	157286.27	108823.22	139043.06	158997.12	194081.5	201412.52	216635.8	186473.14	194473.67	223295.28
